8	0
118	0
275	0
457	0
677	0
845	0
1105	0
1117	0
1964	0
2219	0
2479	0
2639	0
2658	0
3230	0
336	1
647	1
730	1
842	1
965	1
1037	1
1294	1
1483	1
1727	1
1786	1
1809	1
1956	1
2316	1
2940	1
3116	1
3542	1
3563	1
3615	1
3663	1
3690	1
3733	1
3825	1
3853	1
4000	1
4029	1
4129	1
2	2
839	2
1060	2
1440	2
1596	2
1666	2
1876	2
2418	2
2600	2
2838	2
2856	2
2935	2
3100	2
3306	2
3392	2
3677	2
3743	2
3755	2
3918	2
3976	2
360	3
1216	3
1489	3
2324	3
2332	3
2366	3
2465	3
2939	3
2941	3
3017	3
3127	3
3191	3
3214	3
3219	3
3270	3
3398	3
3507	3
110	4
162	4
232	4
435	4
509	4
849	4
1040	4
1121	4
1161	4
1835	4
1915	4
2044	4
2185	4
2281	4
2464	4
2539	4
2818	4
2835	4
2998	4
3148	4
3206	4
3273	4
3310	4
3325	4
3628	4
3779	4
3831	4
3996	4
4066	4
4232	4
4331	4
4423	4
4488	4
4557	4
4610	4
113	5
344	5
427	5
772	5
815	5
850	5
890	5
930	5
938	5
1262	5
1428	5
1525	5
1529	5
1639	5
1783	5
2064	5
2584	5
2634	5
2910	5
3490	5
3510	5
3586	5
3632	5
3652	5
3892	5
3954	5
297	6
416	6
998	6
1094	6
1313	6
1464	6
1591	6
1741	6
1773	6
1803	6
1848	6
1892	6
1970	6
2180	6
2517	6
2627	6
3041	6
3194	6
3249	6
3399	6
3448	6
3482	6
3486	6
3494	6
4217	6
4239	6
4304	6
4442	6
38	7
194	7
350	7
1104	7
1253	7
2361	7
2362	7
2779	7
2874	7
3268	7
3512	7
3602	7
3609	7
3714	7
3746	7
3777	7
3830	7
3838	7
3854	7
3887	7
4010	7
21	8
138	8
265	8
424	8
514	8
585	8
1239	8
1245	8
1327	8
1347	8
1478	8
1976	8
2179	8
2379	8
2455	8
2679	8
3165	8
3375	8
3736	8
208	9
658	9
999	9
1135	9
1137	9
1231	9
1784	9
1896	9
2470	9
2484	9
2507	9
2524	9
2538	9
2566	9
81	10
159	10
322	10
738	10
872	10
904	10
1032	10
1033	10
1177	10
1230	10
1368	10
1756	10
1863	10
2134	10
2162	10
2344	10
2430	10
2598	10
2670	10
2847	10
3098	10
3192	10
3347	10
3383	10
3391	10
3449	10
3493	10
3734	10
3911	10
