0	0.286110
1	0.296817
2	0.431196
3	0.323039
4	0.260717
5	0.295040
6	0.265259
7	0.272039
8	0.230796
9	0.218664
10	0.273396
11	0.347285
12	0.270240
13	0.213718
14	0.244381
15	0.272136
16	0.430419
17	0.249073
18	0.187758
19	0.202313
20	0.237046
21	0.304896
22	0.208696
23	0.195959
24	0.299472
25	0.314174
26	0.309016
27	0.194565
28	0.254094
29	0.220548
30	0.245921
31	0.400216
32	0.238704
33	0.273072
34	0.240210
35	0.394272
36	0.331335
37	0.271412
38	0.262639
39	0.322242
40	0.167584
41	0.291722
42	0.130865
43	0.249762
44	0.233090
45	0.300257
46	0.278856
47	0.313685
48	0.259316
49	0.422550
50	0.299675
51	0.458639
52	0.257132
53	0.356695
54	0.329389
55	0.154705
56	0.298340
57	0.284635
58	0.294260
59	0.230193
60	0.303622
61	0.223051
62	0.161593
63	0.303462
64	0.218299
65	0.305145
66	0.310372
67	0.245699
68	0.318994
69	0.315277
70	0.269564
71	0.232223
72	0.274820
73	0.227094
74	0.286636
75	0.260109
76	0.288913
77	0.308007
78	0.257353
79	0.320725
80	0.193714
81	0.342203
82	0.230458
83	0.195944
84	0.316171
85	0.346872
86	0.250263
87	0.154413
88	0.213727
89	0.168419
90	0.283078
91	0.227490
92	0.208961
93	0.222441
94	0.259522
95	0.259080
96	0.243249
97	0.231905
98	0.181832
99	0.304077
100	0.251111
101	0.316585
102	0.186019
103	0.391366
104	0.191637
105	0.296934
106	0.213807
107	0.375810
108	0.296316
109	0.320869
110	0.217458
111	0.253097
112	0.281115
113	0.305795
114	0.269507
115	0.330714
116	0.289915
117	0.399291
118	0.198165
119	0.208814
120	0.186138
121	0.251608
122	0.171757
123	0.275069
124	0.203474
125	0.289949
126	0.157873
127	0.250871
128	0.351771
129	0.221207
130	0.285913
131	0.301604
132	0.271977
133	0.162285
134	0.273292
135	0.257880
136	0.333021
137	0.270708
138	0.260733
139	0.199840
140	0.178441
141	0.228113
142	0.286720
143	0.313987
144	0.299484
145	0.245118
146	0.243958
147	0.236092
148	0.322821
149	0.354903
150	0.300291
151	0.300811
152	0.168419
153	0.262193
154	0.253660
155	0.269319
156	0.357250
157	0.176312
158	0.200267
159	0.277687
160	0.284078
161	0.203482
162	0.174495
163	0.268105
164	0.197271
165	0.469381
166	0.243408
167	0.253001
168	0.367230
169	0.178319
170	0.332981
171	0.232591
172	0.282928
173	0.211905
174	0.227457
175	0.257299
176	0.160524
177	0.168294
178	0.453234
179	0.299446
180	0.258484
181	0.317413
182	0.285358
183	0.224234
184	0.261537
185	0.179127
186	0.218039
187	0.292737
188	0.252663
189	0.213576
190	0.295646
191	0.267577
192	0.265859
193	0.303082
194	0.229066
195	0.284337
196	0.198087
197	0.315410
198	0.158648
199	0.241461
200	0.262324
201	0.274954
202	0.232265
203	0.288970
204	0.231069
205	0.209670
206	0.275414
207	0.152465
208	0.239279
209	0.266148
210	0.231181
211	0.318637
212	0.265189
213	0.296439
214	0.294059
215	0.223783
216	0.247111
217	0.195832
218	0.396699
219	0.243741
220	0.315240
221	0.225806
222	0.302659
223	0.306651
224	0.295019
225	0.244951
226	0.233178
227	0.308157
228	0.253846
229	0.175869
230	0.272162
231	0.336307
232	0.329230
233	0.257184
234	0.226899
235	0.211780
236	0.263023
237	0.191635
238	0.203769
239	0.296108
240	0.339516
241	0.262427
242	0.277296
243	0.326370
244	0.276699
245	0.335060
246	0.316709
247	0.391304
248	0.232416
