5001 35877
1 3363 0.071429
1 4337 0.038462
1 4658 0.027778
1 4710 0.026316
1 4761 0.024390
1 4781 0.023810
3363 1 0.166667
3363 2248 0.111111
3363 3309 0.071429
3363 3330 0.071429
3363 3614 0.062500
3363 3797 0.058824
3363 3874 0.055556
3363 4337 0.038462
3363 4658 0.027778
3363 4710 0.026316
3363 4761 0.024390
3363 4762 0.024390
3363 4781 0.023810
3363 4985 0.016949
4337 1 0.166667
4337 1095 0.142857
4337 1885 0.125000
4337 2064 0.111111
4337 2136 0.111111
4337 2164 0.111111
4337 2237 0.111111
4337 2803 0.090909
4337 2872 0.090909
4337 2914 0.083333
4337 3137 0.076923
4337 3257 0.076923
4337 3309 0.071429
4337 3330 0.071429
4337 3363 0.071429
4337 3409 0.071429
4337 3614 0.062500
4337 3797 0.058824
4337 3874 0.055556
4337 4075 0.047619
4337 4492 0.033333
4337 4658 0.027778
4337 4710 0.026316
4337 4761 0.024390
4337 4762 0.024390
4337 4781 0.023810
4658 1 0.166667
4658 88 0.166667
4658 152 0.166667
4658 357 0.166667
4658 571 0.166667
4658 595 0.166667
4658 933 0.142857
4658 1095 0.142857
4658 1318 0.142857
4658 1478 0.142857
4658 1600 0.125000
4658 1779 0.125000
4658 1885 0.125000
4658 2063 0.111111
4658 2064 0.111111
4658 2248 0.111111
4658 2803 0.090909
4658 2872 0.090909
4658 2914 0.083333
4658 3137 0.076923
4658 3257 0.076923
4658 3309 0.071429
4658 3330 0.071429
4658 3363 0.071429
4658 3409 0.071429
4658 3614 0.062500
4658 3829 0.055556
4658 3874 0.055556
4658 4075 0.047619
4658 4337 0.038462
4658 4492 0.033333
4658 4588 0.030303
4658 4710 0.026316
4658 4761 0.024390
4658 4762 0.024390
4658 4781 0.023810
4710 1 0.166667
4710 88 0.166667
4710 96 0.166667
4710 152 0.166667
4710 571 0.166667
4710 723 0.166667
4710 933 0.142857
4710 1095 0.142857
4710 1318 0.142857
4710 1478 0.142857
4710 1779 0.125000
4710 1885 0.125000
4710 2063 0.111111
4710 2064 0.111111
4710 2136 0.111111
4710 2164 0.111111
4710 2237 0.111111
4710 2803 0.090909
4710 2872 0.090909
4710 2914 0.083333
4710 3137 0.076923
4710 3257 0.076923
4710 3309 0.071429
4710 3330 0.071429
4710 3363 0.071429
4710 3409 0.071429
4710 3614 0.062500
4710 3797 0.058824
4710 3829 0.055556
4710 3874 0.055556
4710 4075 0.047619
4710 4337 0.038462
4710 4492 0.033333
4710 4588 0.030303
4710 4658 0.027778
4710 4761 0.024390
4710 4762 0.024390
4710 4781 0.023810
4761 1 0.166667
4761 88 0.166667
4761 96 0.166667
4761 152 0.166667
4761 357 0.166667
4761 571 0.166667
4761 595 0.166667
4761 723 0.166667
4761 1318 0.142857
4761 1478 0.142857
4761 1600 0.125000
4761 1779 0.125000
4761 1885 0.125000
4761 2063 0.111111
4761 2064 0.111111
4761 2136 0.111111
4761 2164 0.111111
4761 2237 0.111111
4761 2248 0.111111
4761 2642 0.100000
4761 2803 0.090909
4761 2872 0.090909
4761 2914 0.083333
4761 3137 0.076923
4761 3257 0.076923
4761 3309 0.071429
4761 3330 0.071429
4761 3363 0.071429
4761 3409 0.071429
4761 3614 0.062500
4761 3797 0.058824
4761 3829 0.055556
4761 3874 0.055556
4761 4075 0.047619
4761 4337 0.038462
4761 4492 0.033333
