5001 35833
1 790 0.166667
1 2630 0.100000
1 2982 0.083333
1 3033 0.083333
1 3264 0.076923
1 4173 0.045455
790 1 0.166667
790 995 0.142857
790 2630 0.100000
790 2982 0.083333
790 3033 0.083333
790 3264 0.076923
2630 1 0.166667
2630 790 0.166667
2630 1300 0.142857
2630 1418 0.142857
2630 2225 0.111111
2630 2539 0.100000
2630 2982 0.083333
2630 3033 0.083333
2630 3264 0.076923
2630 4173 0.045455
2982 1 0.166667
2982 495 0.166667
2982 790 0.166667
2982 995 0.142857
2982 1300 0.142857
2982 1418 0.142857
2982 2225 0.111111
2982 2347 0.100000
2982 2539 0.100000
2982 2630 0.100000
2982 3033 0.083333
2982 3264 0.076923
3033 1 0.166667
3033 495 0.166667
3033 790 0.166667
3033 995 0.142857
3033 1300 0.142857
3033 1418 0.142857
3033 2225 0.111111
3033 2539 0.100000
3033 2630 0.100000
3033 2982 0.083333
3033 3264 0.076923
3033 4173 0.045455
3264 1 0.166667
3264 495 0.166667
3264 790 0.166667
3264 995 0.142857
3264 1300 0.142857
3264 1418 0.142857
3264 2225 0.111111
3264 2317 0.111111
3264 2347 0.100000
3264 2539 0.100000
3264 2630 0.100000
3264 2982 0.083333
3264 3033 0.083333
4173 1 0.166667
4173 2539 0.100000
4173 2630 0.100000
4173 3033 0.083333
4173 3569 0.066667
4173 3816 0.055556
4173 3892 0.055556
4173 4391 0.037037
4173 4470 0.034483
4173 4551 0.031250
4173 4561 0.031250
4173 4613 0.029412
4173 4624 0.029412
4173 4735 0.025641
4173 4776 0.024390
4173 4873 0.020833
4173 4878 0.020833
4173 4933 0.018868
4173 4948 0.018182
4173 4958 0.018182
4173 4972 0.017544
4173 4991 0.016949
2 1073 0.142857
2 3537 0.066667
2 3958 0.052632
2 4091 0.047619
2 4331 0.038462
2 4514 0.033333
1073 2 0.166667
1073 2013 0.111111
1073 2742 0.090909
1073 2808 0.090909
1073 3958 0.052632
1073 4331 0.038462
1073 4514 0.033333
3537 2 0.166667
3537 240 0.166667
3537 492 0.166667
3537 835 0.166667
3537 1299 0.142857
3537 1779 0.125000
