5001 71770
1 3616 0.062500
1 4436 0.035714
1 4553 0.031250
1 4725 0.025641
1 4820 0.022727
1 4823 0.022727
3616 1 0.166667
3616 1776 0.125000
3616 1879 0.125000
3616 2136 0.111111
3616 2554 0.100000
3616 3153 0.076923
3616 3197 0.076923
3616 3215 0.076923
3616 3748 0.058824
3616 4133 0.045455
3616 4436 0.035714
3616 4567 0.031250
3616 4608 0.030303
3616 4725 0.025641
3616 4820 0.022727
3616 4823 0.022727
4436 1 0.166667
4436 186 0.166667
4436 1062 0.142857
4436 1096 0.142857
4436 1447 0.142857
4436 1502 0.142857
4436 1592 0.125000
4436 1801 0.125000
4436 2056 0.111111
4436 2058 0.111111
4436 2855 0.090909
4436 2937 0.083333
4436 3153 0.076923
4436 3197 0.076923
4436 3616 0.062500
4436 3676 0.062500
4436 3881 0.055556
4436 4088 0.047619
4436 4113 0.047619
4436 4133 0.045455
4436 4325 0.038462
4436 4553 0.031250
4436 4567 0.031250
4436 4608 0.030303
4436 4683 0.027027
4436 4725 0.025641
4436 4820 0.022727
4436 4823 0.022727
4553 1 0.166667
4553 489 0.166667
4553 588 0.166667
4553 927 0.142857
4553 1053 0.142857
4553 1096 0.142857
4553 1599 0.125000
4553 1776 0.125000
4553 1879 0.125000
4553 1970 0.125000
4553 2045 0.111111
4553 2430 0.100000
4553 2855 0.090909
4553 2937 0.083333
4553 3153 0.076923
4553 3197 0.076923
4553 3430 0.071429
4553 3676 0.062500
4553 3706 0.058824
4553 3748 0.058824
4553 3881 0.055556
4553 4088 0.047619
4553 4113 0.047619
4553 4133 0.045455
4553 4325 0.038462
4553 4436 0.035714
4553 4471 0.034483
4553 4567 0.031250
4553 4608 0.030303
4553 4683 0.027027
4553 4725 0.025641
4553 4823 0.022727
4725 1 0.166667
4725 339 0.166667
4725 588 0.166667
4725 867 0.142857
4725 894 0.142857
4725 1062 0.142857
4725 1447 0.142857
4725 1502 0.142857
4725 1592 0.125000
4725 1599 0.125000
4725 1776 0.125000
4725 1785 0.125000
4725 1879 0.125000
4725 2045 0.111111
4725 2056 0.111111
4725 2430 0.100000
4725 2554 0.100000
4725 2655 0.100000
4725 2937 0.083333
4725 3197 0.076923
4725 3215 0.076923
4725 3430 0.071429
4725 3616 0.062500
4725 3676 0.062500
4725 3706 0.058824
4725 3748 0.058824
4725 3881 0.055556
4725 4088 0.047619
4725 4113 0.047619
4725 4133 0.045455
4725 4325 0.038462
4725 4423 0.035714
4725 4436 0.035714
4725 4553 0.031250
4725 4567 0.031250
4725 4608 0.030303
4725 4683 0.027027
4725 4820 0.022727
4725 4823 0.022727
4820 1 0.166667
4820 186 0.166667
4820 339 0.166667
4820 588 0.166667
4820 867 0.142857
4820 894 0.142857
4820 927 0.142857
4820 1096 0.142857
4820 1447 0.142857
4820 1502 0.142857
4820 1592 0.125000
4820 1599 0.125000
4820 1776 0.125000
4820 1785 0.125000
4820 1801 0.125000
4820 1879 0.125000
4820 1970 0.125000
4820 2056 0.111111
4820 2058 0.111111
4820 2136 0.111111
4820 2430 0.100000
4820 2554 0.100000
4820 2637 0.100000
4820 2655 0.100000
4820 3153 0.076923
4820 3215 0.076923
4820 3430 0.071429
4820 3616 0.062500
4820 3638 0.062500
4820 3676 0.062500
