5001 71878
1 167 0.166667
1 986 0.142857
1 1262 0.142857
1 1584 0.125000
1 2269 0.111111
1 2444 0.100000
167 1 0.166667
167 344 0.166667
167 986 0.142857
167 1519 0.125000
167 2182 0.111111
167 2269 0.111111
986 1 0.166667
986 167 0.166667
986 344 0.166667
986 870 0.166667
986 1731 0.125000
986 2269 0.111111
986 2444 0.100000
1262 1 0.166667
1262 515 0.166667
1262 870 0.166667
1262 1008 0.142857
1262 1584 0.125000
1262 2182 0.111111
1262 2444 0.100000
1584 1 0.166667
1584 515 0.166667
1584 1008 0.142857
1584 1262 0.142857
1584 1731 0.125000
1584 2182 0.111111
1584 2269 0.111111
1584 4973 0.017857
2269 1 0.166667
2269 167 0.166667
2269 986 0.142857
2269 1008 0.142857
2269 1519 0.125000
2269 1584 0.125000
2269 1731 0.125000
2269 2182 0.111111
2269 2444 0.100000
2444 1 0.166667
2444 344 0.166667
2444 515 0.166667
2444 870 0.166667
2444 986 0.142857
2444 1262 0.142857
2444 1519 0.125000
2444 1731 0.125000
2444 2182 0.111111
2444 2269 0.111111
2 3558 0.066667
2 4312 0.038462
2 4454 0.034483
2 4487 0.033333
2 4536 0.032258
2 4721 0.025641
3558 2 0.166667
3558 1143 0.142857
3558 3504 0.066667
3558 3751 0.058824
3558 3764 0.058824
3558 4066 0.047619
3558 4081 0.047619
3558 4097 0.047619
3558 4312 0.038462
3558 4319 0.038462
3558 4367 0.037037
3558 4454 0.034483
3558 4473 0.034483
3558 4487 0.033333
3558 4721 0.025641
4312 2 0.166667
4312 990 0.142857
4312 1010 0.142857
4312 1306 0.142857
4312 1344 0.142857
4312 1960 0.125000
4312 2355 0.100000
4312 3017 0.083333
4312 3232 0.076923
4312 3558 0.066667
4312 3561 0.066667
4312 3573 0.066667
4312 3751 0.058824
4312 3764 0.058824
4312 3801 0.058824
4312 3811 0.055556
4312 3963 0.052632
4312 4066 0.047619
4312 4081 0.047619
4312 4097 0.047619
4312 4319 0.038462
4312 4454 0.034483
4312 4473 0.034483
4312 4487 0.033333
4312 4536 0.032258
4312 4721 0.025641
4454 2 0.166667
4454 264 0.166667
4454 718 0.166667
4454 1143 0.142857
4454 1344 0.142857
4454 1650 0.125000
4454 1960 0.125000
4454 2826 0.090909
4454 3017 0.083333
4454 3232 0.076923
4454 3504 0.066667
4454 3558 0.066667
4454 3561 0.066667
4454 3573 0.066667
4454 3751 0.058824
4454 3764 0.058824
4454 3801 0.058824
4454 3912 0.052632
4454 3963 0.052632
4454 4066 0.047619
4454 4081 0.047619
4454 4097 0.047619
4454 4312 0.038462
4454 4319 0.038462
4454 4367 0.037037
4454 4473 0.034483
4454 4487 0.033333
4454 4536 0.032258
4454 4721 0.025641
4487 2 0.166667
4487 360 0.166667
4487 718 0.166667
4487 993 0.142857
4487 1010 0.142857
4487 1143 0.142857
4487 1649 0.125000
4487 1650 0.125000
4487 1960 0.125000
4487 2355 0.100000
4487 2826 0.090909
4487 3017 0.083333
4487 3504 0.066667
4487 3558 0.066667
4487 3561 0.066667
4487 3573 0.066667
4487 3751 0.058824
4487 3764 0.058824
4487 3801 0.058824
4487 3811 0.055556
4487 3912 0.052632
4487 4066 0.047619
4487 4097 0.047619
4487 4312 0.038462
4487 4319 0.038462
4487 4367 0.037037
4487 4454 0.034483
4487 4473 0.034483
4487 4536 0.032258
4487 4721 0.025641
4536 2 0.166667
4536 264 0.166667
4536 635 0.166667
4536 718 0.166667
4536 993 0.142857
4536 1010 0.142857
4536 1344 0.142857
4536 1649 0.125000
4536 1650 0.125000
4536 2355 0.100000
4536 2826 0.090909
4536 3017 0.083333
4536 3232 0.076923
4536 3504 0.066667
4536 3561 0.066667
4536 3573 0.066667
4536 3751 0.058824
4536 3764 0.058824
4536 3801 0.058824
4536 3811 0.055556
4536 3912 0.052632
4536 3963 0.052632
4536 4066 0.047619
4536 4081 0.047619
4536 4097 0.047619
4536 4312 0.038462
4536 4367 0.037037
4536 4454 0.034483
4536 4473 0.034483
4536 4487 0.033333
4536 4721 0.025641
4721 2 0.166667
4721 24 0.166667
4721 264 0.166667
4721 360 0.166667
4721 635 0.166667
4721 718 0.166667
4721 990 0.142857
4721 993 0.142857
4721 1010 0.142857
4721 1143 0.142857
4721 1251 0.142857
4721 1344 0.142857
4721 1649 0.125000
4721 1650 0.125000
4721 1960 0.125000
4721 2355 0.100000
4721 2826 0.090909
4721 3017 0.083333
4721 3232 0.076923
4721 3504 0.066667
4721 3558 0.066667
4721 3561 0.066667
4721 3573 0.066667
4721 3751 0.058824
4721 3764 0.058824
4721 3801 0.058824
4721 3811 0.055556
4721 3912 0.052632
4721 3963 0.052632
4721 4066 0.047619
4721 4081 0.047619
4721 4097 0.047619
4721 4312 0.038462
4721 4319 0.038462
4721 4367 0.037037
4721 4454 0.034483
4721 4473 0.034483
4721 4487 0.033333
4721 4536 0.032258
3 3930 0.052632
3 4516 0.033333
3 4655 0.027778
3 4665 0.027778
3 4781 0.023810
3 4782 0.023810
3930 3 0.166667
3930 1390 0.142857
3930 2810 0.090909
3930 3029 0.083333
3930 3187 0.076923
3930 3486 0.066667
3930 3708 0.058824
3930 3763 0.058824
3930 3876 0.055556
3930 3884 0.055556
3930 4232 0.043478
3930 4402 0.037037
3930 4481 0.033333
3930 4516 0.033333
3930 4587 0.030303
3930 4655 0.027778
3930 4665 0.027778
3930 4781 0.023810
3930 4782 0.023810
4516 3 0.166667
4516 312 0.166667
4516 503 0.166667
4516 1859 0.125000
4516 2250 0.111111
4516 2409 0.100000
4516 2455 0.100000
4516 2533 0.100000
4516 2580 0.100000
4516 2608 0.100000
4516 2611 0.100000
4516 2655 0.100000
4516 2810 0.090909
4516 2841 0.090909
4516 3069 0.083333
4516 3187 0.076923
4516 3486 0.066667
4516 3708 0.058824
4516 3758 0.058824
4516 3876 0.055556
