5001 71853
1 3899 0.055556
1 4786 0.023810
1 4843 0.022222
1 4902 0.020000
1 4927 0.019231
1 4928 0.019231
3899 1 0.166667
3899 2542 0.100000
3899 3511 0.066667
3899 3782 0.058824
3899 4011 0.050000
3899 4127 0.047619
3899 4267 0.041667
3899 4416 0.035714
3899 4491 0.033333
3899 4494 0.033333
3899 4629 0.028571
3899 4733 0.025641
3899 4786 0.023810
3899 4843 0.022222
3899 4864 0.021277
3899 4902 0.020000
3899 4927 0.019231
3899 4928 0.019231
4786 1 0.166667
4786 135 0.166667
4786 524 0.166667
4786 799 0.166667
4786 922 0.142857
4786 1278 0.142857
4786 1306 0.142857
4786 1975 0.111111
4786 2158 0.111111
4786 2332 0.100000
4786 2396 0.100000
4786 2464 0.100000
4786 2542 0.100000
4786 2769 0.090909
4786 2864 0.090909
4786 2900 0.090909
4786 2996 0.083333
4786 3242 0.076923
4786 3401 0.071429
4786 3511 0.066667
4786 3571 0.066667
4786 3635 0.062500
4786 3657 0.062500
4786 3755 0.058824
4786 3782 0.058824
4786 3815 0.055556
4786 3899 0.055556
4786 4011 0.050000
4786 4267 0.041667
4786 4344 0.038462
4786 4416 0.035714
4786 4491 0.033333
4786 4494 0.033333
4786 4629 0.028571
4786 4645 0.028571
4786 4680 0.027027
4786 4733 0.025641
4786 4843 0.022222
4786 4864 0.021277
4786 4902 0.020000
4786 4927 0.019231
4786 4928 0.019231
4843 1 0.166667
4843 69 0.166667
4843 86 0.166667
4843 153 0.166667
4843 182 0.166667
4843 326 0.166667
4843 524 0.166667
4843 663 0.166667
4843 751 0.166667
4843 799 0.166667
4843 1278 0.142857
4843 2332 0.100000
4843 2396 0.100000
4843 2464 0.100000
4843 2542 0.100000
4843 2756 0.090909
4843 2769 0.090909
4843 2864 0.090909
4843 2900 0.090909
4843 2996 0.083333
4843 3401 0.071429
4843 3511 0.066667
4843 3571 0.066667
4843 3635 0.062500
4843 3657 0.062500
4843 3755 0.058824
4843 3782 0.058824
4843 3815 0.055556
4843 3822 0.055556
4843 3899 0.055556
4843 4011 0.050000
4843 4127 0.047619
4843 4267 0.041667
4843 4344 0.038462
4843 4416 0.035714
4843 4491 0.033333
4843 4494 0.033333
4843 4629 0.028571
4843 4645 0.028571
4843 4733 0.025641
4843 4786 0.023810
4843 4864 0.021277
4843 4902 0.020000
4843 4927 0.019231
4843 4928 0.019231
4902 1 0.166667
4902 69 0.166667
4902 86 0.166667
4902 153 0.166667
4902 231 0.166667
4902 297 0.166667
4902 524 0.166667
4902 663 0.166667
4902 751 0.166667
4902 799 0.166667
4902 1216 0.142857
4902 1306 0.142857
4902 1330 0.142857
4902 1975 0.111111
4902 2158 0.111111
4902 2332 0.100000
4902 2396 0.100000
4902 2464 0.100000
4902 2542 0.100000
4902 2756 0.090909
4902 2769 0.090909
4902 2864 0.090909
4902 2900 0.090909
4902 2996 0.083333
4902 3242 0.076923
4902 3401 0.071429
4902 3511 0.066667
4902 3571 0.066667
4902 3635 0.062500
