5001 71768
1 3119 0.076923
1 3684 0.062500
1 4064 0.050000
1 4222 0.043478
1 4227 0.043478
1 4235 0.041667
3119 1 0.166667
3119 350 0.166667
3119 2197 0.111111
3119 2257 0.111111
3119 2403 0.100000
3119 2479 0.100000
3119 2782 0.090909
3119 3684 0.062500
3119 4064 0.050000
3119 4178 0.045455
3119 4222 0.043478
3119 4227 0.043478
3119 4235 0.041667
3684 1 0.166667
3684 95 0.166667
3684 135 0.166667
3684 626 0.166667
3684 1448 0.142857
3684 1479 0.142857
3684 1715 0.125000
3684 2197 0.111111
3684 2257 0.111111
3684 2403 0.100000
3684 2782 0.090909
3684 2932 0.083333
3684 3119 0.076923
3684 4064 0.050000
3684 4222 0.043478
3684 4235 0.041667
4064 1 0.166667
4064 95 0.166667
4064 179 0.166667
4064 350 0.166667
4064 1448 0.142857
4064 1479 0.142857
4064 1715 0.125000
4064 1836 0.125000
4064 2181 0.111111
4064 2197 0.111111
4064 2257 0.111111
4064 2403 0.100000
4064 2479 0.100000
4064 2782 0.090909
4064 3119 0.076923
4064 3684 0.062500
4064 4178 0.045455
4064 4222 0.043478
4064 4227 0.043478
4064 4235 0.041667
4222 1 0.166667
4222 135 0.166667
4222 179 0.166667
4222 350 0.166667
4222 626 0.166667
4222 770 0.166667
4222 1448 0.142857
4222 1479 0.142857
4222 1715 0.125000
4222 1836 0.125000
4222 2181 0.111111
4222 2197 0.111111
4222 2257 0.111111
4222 2403 0.100000
4222 2479 0.100000
4222 2782 0.090909
4222 2932 0.083333
4222 3119 0.076923
4222 3684 0.062500
4222 4064 0.050000
4222 4178 0.045455
4222 4227 0.043478
4222 4235 0.041667
4227 1 0.166667
4227 95 0.166667
4227 135 0.166667
4227 179 0.166667
4227 350 0.166667
4227 626 0.166667
4227 770 0.166667
4227 1448 0.142857
4227 1479 0.142857
4227 1836 0.125000
4227 2181 0.111111
4227 2197 0.111111
4227 2257 0.111111
4227 2403 0.100000
4227 2479 0.100000
4227 2782 0.090909
4227 2932 0.083333
4227 3119 0.076923
4227 4064 0.050000
4227 4178 0.045455
4227 4222 0.043478
4227 4235 0.041667
4227 4344 0.038462
4235 1 0.166667
4235 95 0.166667
4235 135 0.166667
4235 179 0.166667
4235 350 0.166667
4235 626 0.166667
4235 770 0.166667
4235 1448 0.142857
4235 1479 0.142857
4235 1715 0.125000
4235 1836 0.125000
4235 2181 0.111111
4235 2197 0.111111
4235 2257 0.111111
4235 2403 0.100000
4235 2479 0.100000
4235 2782 0.090909
4235 2932 0.083333
4235 3119 0.076923
4235 3684 0.062500
4235 4064 0.050000
4235 4178 0.045455
4235 4222 0.043478
4235 4227 0.043478
2 589 0.166667
2 1319 0.142857
2 2787 0.090909
2 3010 0.083333
2 3317 0.071429
2 3507 0.066667
589 2 0.166667
589 1522 0.125000
589 3010 0.083333
589 3291 0.071429
589 3507 0.066667
589 3905 0.052632
1319 2 0.166667
1319 84 0.166667
1319 1522 0.125000
1319 3291 0.071429
1319 3317 0.071429
1319 3507 0.066667
1319 3905 0.052632
2787 2 0.166667
