5001 71698
1 2533 0.100000
1 2759 0.090909
1 3107 0.083333
1 3742 0.058824
1 3795 0.058824
1 4713 0.026316
2533 1 0.166667
2533 872 0.142857
2533 1206 0.142857
2533 2701 0.090909
2533 2759 0.090909
2533 3059 0.083333
2533 3107 0.083333
2533 3742 0.058824
2533 3795 0.058824
2533 4657 0.027778
2759 1 0.166667
2759 339 0.166667
2759 789 0.166667
2759 921 0.142857
2759 1206 0.142857
2759 2533 0.100000
2759 2701 0.090909
2759 3742 0.058824
2759 3795 0.058824
2759 4657 0.027778
2759 4713 0.026316
3107 1 0.166667
3107 246 0.166667
3107 872 0.142857
3107 964 0.142857
3107 1206 0.142857
3107 2533 0.100000
3107 2701 0.090909
3107 3059 0.083333
3107 3742 0.058824
3107 3795 0.058824
3107 4657 0.027778
3107 4713 0.026316
3742 1 0.166667
3742 246 0.166667
3742 339 0.166667
3742 481 0.166667
3742 789 0.166667
3742 872 0.142857
3742 921 0.142857
3742 964 0.142857
3742 1206 0.142857
3742 2533 0.100000
3742 2701 0.090909
3742 2759 0.090909
3742 3059 0.083333
3742 3107 0.083333
3742 3795 0.058824
3742 4657 0.027778
3742 4713 0.026316
3795 1 0.166667
3795 246 0.166667
3795 339 0.166667
3795 481 0.166667
3795 789 0.166667
3795 872 0.142857
3795 921 0.142857
3795 964 0.142857
3795 1206 0.142857
3795 2533 0.100000
3795 2701 0.090909
3795 2759 0.090909
3795 3059 0.083333
3795 3107 0.083333
3795 3742 0.058824
3795 4657 0.027778
3795 4713 0.026316
4713 1 0.166667
4713 227 0.166667
4713 481 0.166667
4713 789 0.166667
4713 872 0.142857
4713 921 0.142857
4713 964 0.142857
4713 2111 0.111111
4713 2300 0.111111
4713 2381 0.100000
4713 2701 0.090909
4713 2759 0.090909
4713 3059 0.083333
4713 3107 0.083333
4713 3639 0.062500
4713 3742 0.058824
4713 3795 0.058824
4713 4232 0.043478
4713 4379 0.037037
4713 4446 0.034483
4713 4538 0.032258
4713 4554 0.031250
4713 4585 0.030303
4713 4588 0.030303
4713 4598 0.030303
4713 4617 0.029412
4713 4621 0.029412
4713 4657 0.027778
4713 4663 0.027778
4713 4703 0.026316
4713 4726 0.025641
4713 4741 0.025000
4713 4857 0.021739
4713 4863 0.021277
4713 4881 0.020833
4713 4906 0.020000
4713 4919 0.019608
4713 4960 0.017857
2 4006 0.050000
2 4038 0.050000
2 4286 0.040000
2 4323 0.038462
2 4415 0.035714
2 4643 0.028571
4006 2 0.166667
4006 507 0.166667
4006 781 0.166667
4006 1169 0.142857
4006 1901 0.125000
4006 2424 0.100000
4006 2555 0.100000
4006 2727 0.090909
4006 2875 0.090909
4006 3114 0.076923
4006 3140 0.076923
4006 3611 0.062500
4006 3974 0.052632
4006 4245 0.041667
4006 4286 0.040000
4006 4323 0.038462
4006 4395 0.037037
