5001 71848
1 4823 0.022727
1 4847 0.021739
1 4924 0.019231
1 4937 0.018868
1 4944 0.018519
1 4977 0.017241
4823 1 0.166667
4823 166 0.166667
4823 321 0.166667
4823 351 0.166667
4823 850 0.142857
4823 966 0.142857
4823 1040 0.142857
4823 1350 0.142857
4823 1506 0.125000
4823 1578 0.125000
4823 1786 0.125000
4823 1825 0.125000
4823 2219 0.111111
4823 2493 0.100000
4823 2496 0.100000
4823 2501 0.100000
4823 2579 0.100000
4823 2876 0.090909
4823 2977 0.083333
4823 2987 0.083333
4823 2999 0.083333
4823 3006 0.083333
4823 3349 0.071429
4823 3544 0.066667
4823 3546 0.066667
4823 3720 0.058824
4823 3791 0.058824
4823 3836 0.055556
4823 3948 0.052632
4823 4161 0.045455
4823 4315 0.038462
4823 4355 0.037037
4823 4395 0.037037
4823 4487 0.033333
4823 4514 0.033333
4823 4716 0.025641
4823 4724 0.025641
4823 4738 0.025641
4823 4812 0.023256
4823 4847 0.021739
4823 4924 0.019231
4823 4937 0.018868
4823 4944 0.018519
4823 4977 0.017241
4847 1 0.166667
4847 58 0.166667
4847 940 0.142857
4847 966 0.142857
4847 1150 0.142857
4847 1258 0.142857
4847 1350 0.142857
4847 1559 0.125000
4847 1605 0.125000
4847 2103 0.111111
4847 2175 0.111111
4847 2192 0.111111
4847 2219 0.111111
4847 2448 0.100000
4847 2496 0.100000
4847 2501 0.100000
4847 2579 0.100000
4847 2820 0.090909
4847 2876 0.090909
4847 2977 0.083333
4847 2987 0.083333
4847 2999 0.083333
4847 3006 0.083333
4847 3340 0.071429
4847 3349 0.071429
4847 3544 0.066667
4847 3546 0.066667
4847 3720 0.058824
4847 3791 0.058824
4847 3836 0.055556
4847 3948 0.052632
4847 4161 0.045455
4847 4315 0.038462
4847 4355 0.037037
4847 4395 0.037037
4847 4487 0.033333
4847 4514 0.033333
4847 4716 0.025641
4847 4724 0.025641
4847 4738 0.025641
4847 4812 0.023256
4847 4823 0.022727
4847 4924 0.019231
4847 4937 0.018868
4847 4944 0.018519
4847 4977 0.017241
4924 1 0.166667
4924 58 0.166667
4924 166 0.166667
4924 351 0.166667
4924 850 0.142857
4924 940 0.142857
4924 966 0.142857
4924 1040 0.142857
4924 1150 0.142857
4924 1175 0.142857
4924 1350 0.142857
4924 1415 0.142857
4924 1506 0.125000
4924 1578 0.125000
4924 1605 0.125000
4924 1786 0.125000
4924 1825 0.125000
4924 2103 0.111111
4924 2175 0.111111
4924 2192 0.111111
4924 2219 0.111111
4924 2448 0.100000
4924 2493 0.100000
4924 2496 0.100000
4924 2501 0.100000
4924 2579 0.100000
4924 2876 0.090909
4924 2987 0.083333
4924 2999 0.083333
4924 3006 0.083333
4924 3349 0.071429
4924 3544 0.066667
4924 3546 0.066667
4924 3720 0.058824
4924 3791 0.058824
4924 3836 0.055556
4924 3948 0.052632
4924 4161 0.045455
4924 4315 0.038462
4924 4355 0.037037
4924 4395 0.037037
4924 4487 0.033333
4924 4514 0.033333
4924 4716 0.025641
4924 4724 0.025641
4924 4738 0.025641
4924 4812 0.023256
4924 4823 0.022727
4924 4847 0.021739
4924 4937 0.018868
4924 4944 0.018519
4924 4977 0.017241
4937 1 0.166667
4937 58 0.166667
4937 166 0.166667
4937 321 0.166667
4937 351 0.166667
4937 850 0.142857
4937 940 0.142857
4937 1040 0.142857
4937 1150 0.142857
4937 1175 0.142857
4937 1258 0.142857
4937 1350 0.142857
4937 1415 0.142857
4937 1506 0.125000
4937 1559 0.125000
4937 1578 0.125000
4937 1605 0.125000
4937 1786 0.125000
4937 1825 0.125000
4937 2103 0.111111
4937 2175 0.111111
4937 2192 0.111111
4937 2219 0.111111
4937 2493 0.100000
4937 2496 0.100000
4937 2579 0.100000
4937 2876 0.090909
4937 2977 0.083333
4937 2987 0.083333
4937 3006 0.083333
4937 3340 0.071429
4937 3349 0.071429
4937 3544 0.066667
4937 3546 0.066667
4937 3720 0.058824
4937 3791 0.058824
4937 3836 0.055556
4937 3948 0.052632
4937 4161 0.045455
4937 4315 0.038462
4937 4355 0.037037
4937 4395 0.037037
4937 4487 0.033333
4937 4514 0.033333
4937 4716 0.025641
4937 4724 0.025641
4937 4738 0.025641
4937 4812 0.023256
4937 4823 0.022727
4937 4847 0.021739
4937 4924 0.019231
4937 4944 0.018519
4937 4977 0.017241
4944 1 0.166667
4944 58 0.166667
4944 166 0.166667
4944 321 0.166667
4944 351 0.166667
4944 850 0.142857
4944 940 0.142857
4944 966 0.142857
4944 1040 0.142857
4944 1258 0.142857
4944 1350 0.142857
4944 1415 0.142857
4944 1506 0.125000
4944 1559 0.125000
4944 1578 0.125000
4944 1605 0.125000
4944 1825 0.125000
4944 2103 0.111111
4944 2175 0.111111
4944 2192 0.111111
4944 2219 0.111111
4944 2448 0.100000
4944 2493 0.100000
4944 2496 0.100000
4944 2579 0.100000
4944 2876 0.090909
4944 2977 0.083333
4944 2987 0.083333
4944 2999 0.083333
4944 3006 0.083333
4944 3340 0.071429
4944 3349 0.071429
4944 3544 0.066667
4944 3546 0.066667
4944 3720 0.058824
4944 3791 0.058824
4944 3836 0.055556
4944 3948 0.052632
4944 4161 0.045455
4944 4315 0.038462
4944 4355 0.037037
4944 4395 0.037037
4944 4457 0.034483
4944 4487 0.033333
4944 4514 0.033333
4944 4716 0.025641
4944 4724 0.025641
4944 4738 0.025641
4944 4812 0.023256
4944 4823 0.022727
4944 4847 0.021739
4944 4924 0.019231
4944 4937 0.018868
4944 4977 0.017241
4977 1 0.166667
4977 58 0.166667
4977 166 0.166667
4977 321 0.166667
4977 351 0.166667
4977 850 0.142857
4977 940 0.142857
4977 966 0.142857
4977 1040 0.142857
4977 1150 0.142857
4977 1175 0.142857
4977 1258 0.142857
4977 1350 0.142857
4977 1415 0.142857
4977 1506 0.125000
4977 1559 0.125000
4977 1578 0.125000
4977 1605 0.125000
4977 1786 0.125000
4977 1825 0.125000
4977 2103 0.111111
4977 2175 0.111111
4977 2192 0.111111
4977 2219 0.111111
4977 2448 0.100000
4977 2493 0.100000
4977 2496 0.100000
4977 2501 0.100000
4977 2579 0.100000
4977 2876 0.090909
4977 2977 0.083333
4977 2987 0.083333
4977 2999 0.083333
4977 3006 0.083333
4977 3340 0.071429
4977 3349 0.071429
4977 3544 0.066667
4977 3546 0.066667
4977 3720 0.058824
4977 3780 0.058824
4977 3791 0.058824
4977 3836 0.055556
4977 3948 0.052632
4977 4161 0.045455
4977 4315 0.038462
4977 4355 0.037037
4977 4395 0.037037
4977 4487 0.033333
4977 4514 0.033333
4977 4716 0.025641
4977 4724 0.025641
4977 4738 0.025641
4977 4812 0.023256
4977 4823 0.022727
4977 4847 0.021739
4977 4924 0.019231
4977 4937 0.018868
4977 4944 0.018519
2 715 0.166667
2 4218 0.043478
2 4414 0.035714
2 4459 0.034483
2 4729 0.025641
2 4759 0.024390
715 2 0.166667
715 2930 0.083333
715 4360 0.037037
715 4576 0.031250
715 4729 0.025641
715 4759 0.024390
4218 2 0.166667
4218 590 0.166667
4218 756 0.166667
4218 951 0.142857
