16.925499175952364,47.599813289544656,59.64468074116615,2.8851487826872746,45.31750631023219,43.05687755665135,40.55247116192917,91.65271385198443,65.372289065747,23.28154504506391,
67.6551489407073,25.159837718517196,54.18629020724286,84.5351470010622,45.199208208344,85.32136355515537,62.5905962268158,4.628523769036363,71.51501264310618,75.64248107046306,
28.71432376472872,58.06289431040429,8.185904330945526,25.670863757715935,61.677465284368424,26.261302329858083,65.61300126141273,89.89394082780875,21.563773641513528,94.00698187190027,
30.003097798726586,39.27770166846513,89.10928560032077,38.14637479066617,75.65484160099535,72.64738328601854,13.95236799900017,82.68094126787577,3.3909171711226427,7.2392207256124275,
53.82621796813724,15.563322126603495,21.081716881389777,43.00642707279842,68.73500291852288,36.82981273042415,35.42855090094784,33.64142721189989,13.939893552509774,35.14249574861922,
55.52217473771598,38.7802649471594,83.49145918945877,70.38084192536115,18.165003530594316,76.48408108508542,92.08004018469654,73.61389622636865,32.54311295605691,42.84636433058513,
47.13583335618012,62.60069536958799,7.556707072450286,16.4536769142121,55.395643813156525,10.907854311356303,68.96545120809655,19.431392135070404,28.563339438522263,1.7997607910781421,
95.4776697858469,63.93494651659161,1.2262801037353555,44.24814408573769,3.0101331856308033,73.20096214161035,50.85007552809321,27.724231733567105,84.56773317666396,29.651528674003657,
14.459233674793449,44.87814651379472,69.54007559588729,69.04886315989401,29.521401989345264,16.776513657896142,0.6846157066139558,9.326398034962546,87.58803474612526,14.060717808415735,
39.66368234123525,75.47635653702729,78.4045426040705,79.20467542900545,2.7253162735086267,57.75269187603003,19.488035902467182,19.992322030009003,96.96556791137016,19.452206461445165,
11.581045702484872,62.401479715237166,74.58254179342472,52.66559164907684,33.9246565152689,22.27214715023137,47.6300911752187,65.64402492431599,94.95471736462152,79.45368117121508,
9.00177739461434,73.80581528602757,83.8099167784673,15.56672749011614,86.72334434570661,57.91160447035235,25.950662990139627,7.082172869619175,18.104589793328984,47.56540922548758,
32.22289113711215,49.11078803969167,67.89920948050636,85.9528168750409,44.86105006532758,22.113655697018487,30.343836750640897,32.60643860109623,26.2096948689442,3.684871566635628,
48.79511909626808,64.99274119445106,6.35323960127775,70.62440000320996,58.65639180688229,46.84319228537328,4.378644773645346,32.71040665158602,9.383125063812392,41.406620931318685,
64.65587448509538,88.89676155323944,49.57897300122546,61.178555618141,4.306208474919815,99.10283045677588,65.54193396847205,62.167280235951836,50.93858935445469,20.32907397067485,
48.092768964584856,10.385136965908504,60.76936615379081,64.5233908380003,25.115495966725653,71.00764433419644,46.40094588358367,97.43952086172078,37.96241905586785,96.52181211717183,
10.820020824955046,12.670261723150267,58.72380904860097,19.188956103047893,79.58620966221676,83.1046388660092,42.335028263768,85.27628681611912,46.7170668184764,13.249580721102571,
